Scribal Unit H-ID,Cataloguing,Scribe role,Function of Copying,Scribe Comments,PU Comments,Extent,Extent Comments,Text(s) comments,SU dating,Normalized century of production,Normalized terminus post quem,Normalized terminus ante quem,Dating Comments,Normalised script(s),Script Comments,Colophon presence,Colophon transcription,Colophon language,Colophon translation,Colophon comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 14,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 2,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 3,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 4,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 5,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 6,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 7,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 7 Corrector,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 8,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
CAT,,UK,"Oxford, Bodleian Library, Laud misc 126","Oxford, Bodleian Library",Laud misc 126,Unclear,Jouarre Laud 9,Low,"Ascribed to Chelles by Bischoff, to Jouarre by McKitterick.","Can't be consulted (restricted)
At least fifteen hands.
(note: Jouarre was a double monastery, so these scribes could be women or men)
Origin North France, doubtless Chelles. The peculiar uncial and the decoration connect this MS with the group represented by the famous Sacramentary, Vatic. Regin. Lat. 316 (CLA 1.105). On f.1 is added in Anglo-Saxon script saec. VIII–IX Charlemagne's Letter to Abbot Baugulf of Fulda, and on f.260 a library catalogue, perhaps of Würzburg (see CLA plate). Belonged to St Kilian's of Würzburg certainly by the ninth century, as is shown by the entry on f.1v ('. . . faciat eum sancto Kiliano restitui'). The same page has the Würzburg ex-libris saec. XIII. Acquired by Archbishop Laud before 1638.",Collaboration,High,"Uncial and half-uncial
",FALSE,,,,"Chelles, Benedictine nunnery",Benedictine,Low,R ,France,Northern France,Chelles or Jouarre,"Chelles, Benedictine nunnery France Chelles or Jouarre ",48.877535,2.59016,"8th century, middle",8,1/1/0740,12/31/0760,,Parchment,FALSE,,260,26,35,1,,,,,,,285,221,506,230,180,,TRUE,https://digital.bodleian.ox.ac.uk/objects/9fed4442-f4b6-439d-b359-41df38d9c9d4/,Full Colour,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/9fed4442-f4b6-439d-b359-41df38d9c9d4.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_6936,FALSE,FALSE,,"https://hab.bodleian.ox.ac.uk/en/blog/blog-post-14/
Mairhofer counts at least 15 hands (Daniela Mairhofer, Medieval Manuscripts from Würzburg in the Bodleian Library, Oxford: A Descriptive Catalogue (Oxford, 2014), pp. 401–13).
R. McKitterick, 'Nuns' Scriptoria in England and Francia in the Eighth Century' Francia 19 (1992) 1–35",,"1. (f.1r)
Charlemagne, De litteris colendis
Added in German Anglo-Saxon minuscule, c. 800.

2. (fols. 2r-259v)
Augustine, De trinitate (CPL 329)
Preceded by ep. 174 (Ad Aurelium de trinitate), f.2r.

3. (f.260r)
Book-list of St. Kylian, Wurzburg
Added in German Anglo-Saxon minuscule, c. 800. Most recently edited by M. J. Lapidge, The Anglo-Saxon Library, 148–51.",,,Latin,"Fols. 1r, 260r: additions in German Anglo-Saxon minuscule.",TRUE,,FALSE
Done,,UK,"Oxford, Bodleian Library, Laud Misc 485","Oxford, Bodleian Library",Laud Misc 485,Full manuscript,"Maria of a Venice Apocalypse, Venice",High,Colophon,Venetian laywoman or layspritual?,Female scribe,High,,TRUE,"Colophon on f.366r (parchment, in Venetian dialect.): ""Laus Deo in nel mile e quatro çento e çetotanta quatro si è | fo fato questo libero per man de mi Maria in laude de Dio | e de la sua madre e del glorioxo apostolo evançelista miser | sam Çuane""",,"""Praise be to God in 147480 this book was made by the hand of myself, Maria, in praise of God and his mother and the glorious apostle evangelist St John"", translated in B. Richardson, Women and the Circulation of Texts in Renaissance Italy (Cambridge: Cambridge University Press, 2020), p. 94",NA,NA,NA,S,Italy,Veneto,Venice?,NA Italy Venice? ,45.440379,12.3159547,1476,15,1/1/1476,12/31/1476,,Paper,,,366,21,24,1,,,,20,Quinions*,10*,205,150,355,132,95,,TRUE,https://digital.bodleian.ox.ac.uk/objects/46260520-2a40-41a0-90e6-239113ab8902/surfaces/5d683c3e-a89f-488d-b65e-590b16395b59/,Partial,TRUE,https://iiif.bodleian.ox.ac.uk/iiif/manifest/46260520-2a40-41a0-90e6-239113ab8902.json,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_7287,TRUE,TRUE,,"B. Richardson, Women and the Circulation of Texts in Renaissance Italy (Cambridge: Cambridge University Press, 2020), p. 94
A. Watson, Catalogue of Dated and Datable Manuscripts in Oxford Libraries (1984), no. 606
Saint-Benoît de Port-Valais (Abbey : Bouveret, Switzerland). Colophons de manuscrits occidentaux des origines au XVIe siècle. Vol. 4. Fribourg, Suisse, Editions universitaires, 1965. http://archive.org/details/colophonsdemanus0004sain.",Nicholas of Lyra,"Italian translation of the Apocalypse, with the Commentary of Nicholas de Lyra",,,Italian,,FALSE,,
Done,,UK,"Oxford, Bodleian Library, Laud Misc. 415","Oxford, Bodleian Library",Laud Misc. 415,Full manuscript,"Jutta, Alzey",High,Colophon,,Female scribe,High,Gothic,TRUE,f.181v: a.d. 1294 Iutta discreta virgo O.C. in monasterio s. Spiritus apud Alzeyam complevit hunc librum scribens eum ad peticionem Henrici prespiteri de Schimischem. Laus sit Deo. Amen.,Latin,"In the year of our Lord 1294, Jutta, a devout virgin of the Order of Cistercians in the monastery of the Holy Spirit at Alzey, completed this book, writing it at the request of Henry, priest of Schimischem. Praise be to God. Amen.","Alzey, Cistercian nunnery of the Holy Spirit and St John",Cistercian,High,R ,Germany,Rhineland-Palatinate,Alzey,"Alzey, Cistercian nunnery of the Holy Spirit and St John Germany Alzey ",49.7462012,8.1171135,1294,13,1/1/1294,12/31/1294,,Parchment,FALSE,,182,50,50,2,,,,15,Senions*,,243,165,408,172,115,,FALSE,,NONE,FALSE,,https://medieval.bodleian.ox.ac.uk/catalog/manuscript_7216,TRUE,TRUE,,"Saint-Benoît de Port-Valais (Abbey : Bouveret, Switzerland). Colophons de manuscrits occidentaux des origines au XVIe siècle. Vol. 3. Fribourg, Suisse, Editions universitaires, 1965. http://archive.org/details/colophonsdemanus0003sain.",Jacobus de Voragine,"(f.1r-v) - Passion of the ten thousand martyrs
(f.2r-3r; 3v blank) - Passion of St Barbara
(fols. 4r-181v) - Jacobus de Voragine, Legenda aurea
(f.182r-v) - Life of St Servatius",,,Latin,,FALSE,,FALSE
