chunk_id,manuscript_title,country,context,text
pu_22237,"Karlsruhe, Badische Landesbibliothek, Schwarzach 19; Full manuscript",France,"Manuscript: Karlsruhe, Badische Landesbibliothek, Schwarzach 19; Full manuscript | Country: France | City: Strasbourg | Region: Grand Est | Dating: 1480-1480 | Century of production: 15 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 265 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Anna Schott, Strasbourg, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Mystical Compilation [Literary Texts]","Original: Subskriptionen Anna Schotin hat diß buechelgeschriben anno domini 1480 (lr; s. Abb. 28) und Diß wart ußgeschriben anno domini MIIIFLXXX beten ein Ave Maria der Ann Schötin (265v) Translation: ""Subscriptions: Anna Schotin has written this booklet in the year of our Lord 1480 (on the left margin; see Figure 28), and This was completed in the year of our Lord 1480. Say an Ave Maria for Ann Schötin (on 265v)."""
pu_25162,"Karlsruhe, Badische Landesbibliothek, St. Georgen 68; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Georgen 68; Full manuscript | Country: Germany | City: Villingen | Region: Baden-Württemberg | Dating: 1497 | Century of production: 15 | Extent: Full manuscript | Scribes: Agnes Butzlin, Villingen, Female (Female)","Original: Finitus est iste liber per me soror Agnes Butzlin O. S. Clare in Vilingen a. d. 1297 (lege 1497) in octava corporis Ihesu xpi. Benedicamus domno deo gratias., Finitus est iste liber per me soror Agnes bu""tzlin O.S. Clare in Vilingen a.d. 1297 (lege 1497) in octava corporis Ihesu xpi. Benedicamus domno deo gratias. (f.147) Translation: “This book was completed by me, Sister Agnes Butzlin, of the Order of Saint Clare in Villingen, in the year of our Lord 1297 (read: 1497), on the octave of the Feast of the Body of Jesus Christ. Let us bless the Lord — thanks be to God., f.147: “This book was completed by me, Sister Agnes Bützlin, of the Order of St. Clare in Villingen, in the year of our Lord 1297 (read: 1497), on the octave of the feast of Corpus Christi. Let us bless the Lord — thanks be to God.”"
pu_22295,"Karlsruhe, Badische Landesbibliothek, St. Georgen 8a; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Georgen 8a; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 1459 | Century of production: 15 | Material: parchment | Extent: Full manuscript | Number of folios: 153 | Monasteries: Saint Katharina, Dominican, Nuremberg, Germany, 1295 | Scribes: Kunigund Holzschuherin, Nuremberg, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Missal, Latin (LA, LAT) [Religious Texts]","Original: f.1v: “[N]ach xÞi gepurt mxxxx vnd yn dem lix iar. Hatgebeßert diß boch vnd vil dar czu geschriben. Schwesterkunegund holzschuherin des closters czu sant katherin in Nürnberg þdiger orden. Czu nutz dem closter czu demheiligen grab in Bamberg pitt got für sye.” Translation: f.1v: ""After Christ's birth in 1490 and in the 66th year, this book was amended and much added thereto. Sister Kunegund Holzschuherin of the convent of Saint Catherine in Nuremberg, a devout order. For the benefit of the convent, pray to God for her."""
pu_25163,"Karlsruhe, Badische Landesbibliothek, St. Georgen Pap. 8b; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Georgen Pap. 8b; Full manuscript | Country: Germany | City: Nuremberg | Region: Bavaria | Dating: 1459 | Century of production: 15 | Extent: Full manuscript | Monasteries: Saint Katharina, Dominican, Nuremberg, Germany, 1295 | Scribes: Kunigund Holzschuherin, Nuremberg, Female (Female, Religious)",Original: corr. Kunigund Holzschuherin Translation: corr. Kunigund Holzschuherin
pu_25167,"Karlsruhe, Badische Landesbibliothek, St. Peter pap. 1; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter pap. 1; Full manuscript | Country: Germany | Dating: Early 16th century | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 202 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Ms. Karlsruhe, Badische Landesbibliothek, St. Peter pap. 1, Unidentified Hand 1, Female (Female, Religious); Katharina Repplyn von Hamber, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayers and Meditations [Religious Texts]","Original: Lob sye gott geendet an sant Maria Magdalena obent bittent gott vnd Marie syn wirdige mutter für mich Schwester Katherine Repplyn von Hamberg Translation: Praise be to God. Completed on St. Mary Magdalene’s Day. Pray God and Mary his worthy mother for me, Sister Katherine Repplyn of Hamberg (district Pforzheim)."
pu_22356,"Karlsruhe, Badische Landesbibliothek, St. Peter pap. 4; Full manuscript",France,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter pap. 4; Full manuscript | Country: France | City: Strasbourg | Region: Grand Est | Dating: Early 16th century | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 274 | Scribes: Elisabeth Bissner, Strasbourg, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Prayers and Meditations [Religious Texts]","Original: f.146: Dasbüch ist swesler Elysabeth Bißnerin zü sanct Katherinen zü Strosburg vnd het sy es selbs geschriben Translation: f.146: ""This book belongs to Sister Elizabeth Bisnerin of Saint Catherine's in Strasbourg, and she herself has written it."""
pu_25171,"Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 101; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 101; Full manuscript | Country: Germany | City: Adelhausen | Region: Baden-Württemberg | Dating: 15th century (second half) | Century of production: 15 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 113 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Agnes Huberin, Adelhausen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Book of hours [Religious Texts]",Original: S. Agnes Huberin scripsit hoc libr(um). Habeatis iste eius memoriam in oracionibus vestris. Translation: Sister Agnes Huber wrote this book. Keep her in your prayers.
pu_22396,"Karlsruhe, Badische Landesbibliothek, St. Peter perg. 109; Full manuscript",France,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter perg. 109; Full manuscript | Country: France | City: Strasbourg | Region: Grand Est | Dating: 1439-1439 | Century of production: 15 | Material: paper | Extent: Full manuscript | Number of folios: 172 | Scribes: Agnes Roessin, Strasbourg, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Processional [Religious Texts]; Anonymous, TBC, Ritual [Religious Texts]","Original: 172v Got mache selig zu aller zit Swester Agnes Rössin sei und lip, die dis büchelin bet geschriben und ir zit do mit vertriben. von Christus gebürt zalte sy do MCCCCXXXIX ior Translation: ""172v May God bless Sister Agnes Rössin in soul and body, who both wrote and spent her time with this booklet. She was born in the year of Christ's birth, counting from the year 1439."""
pu_25172,"Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 44; Full manuscript",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 44; Full manuscript | Country: Germany | City: Erfurt | Dating: First half of the 14th century | Century of production: 14 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 190 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Augustinian Canonesse of Neuwerk, Erfurt, Augustinian, Erfurt, Germany | Scribes: Wunnaborgis, Erfurt, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Gradual [Religious Texts]","Original: Professionformula: Ego soror Wunnaborgis offerens trado me ipsam ecclesie sancte Marie...promitto eciam obedenciam in Christo domino Theodorico, prefate ecclesie patri... Translation: I, Sister Wunnaborgis, offering myself, entrust myself to the Church of Saint Mary… I also promise obedience in Christ to Lord Theodoric, father of the aforesaid church…"
pu_25174,"Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 72; f. 1-94v",Germany,"Manuscript: Karlsruhe, Badische Landesbibliothek, St. Peter Perg. 72; f. 1-94v | Country: Germany | City: Dillingen an der Donau (B) | Region: Bavaria | Dating: 1515 | Century of production: 16 | Material: parchment | Colophon language: German (DE, GER) | Extent: f. 1-94v | Number of folios: 94 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Saint Ulrich, Dominican, Dillingen on the Danube, Germany, 1318-
1792 | Scribes: Agnes Rytzmenin, Dillingen, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Collectar [Religious Texts]","Original: Geschriben und geendet durch soror Agnes Rytzmeni von Ulm, closterfraw in dem closter sant Ulrichs zu Dillingen predicatorum ordinis. In die sancte Cristina Virginis. Nach Christus (!) gebürt M.CCCCC und XV Jahr Translation: Written and completed by Sister Agnes Rytzmeni of Ulm, nun in the monastery of St Ulrich at Dillingen of the Order of Preachers, on the feast of St Christina, virgin. After the birth of Christ (!) in the year 1515 (24 August 1515)."
pu_25175,"Karlsruhe, Badische Landesbibliothek, Thennenbach 4; Full manuscript",France,"Manuscript: Karlsruhe, Badische Landesbibliothek, Thennenbach 4; Full manuscript | Country: France | City: Strasbourg | Region: Grand Est | Dating: 1490-1492 | Century of production: 15 | Material: parchment | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 258 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Strasbourg, St. Clare's Monastery on the Wörth, Poor Clares, Strasbourg, France | Scribes: Magdalena Steimerin, Strasbourg, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Klarenbuch (Writings on Saint Clare) [Religious Texts]","Original: hie bi gedenken durch gott Swester Magdalena Steimerin ein unwirdige Swester Sant Clären Ordens die diß buoch geschriben hett mit einem Ave Maria Translation: Hereby, in remembrance, by the grace of God, Sister Magdalena Steimerin, an unworthy Sister of the Order of Saint Clare, who wrote this book, with an Ave Maria."
pu_22479,"Laon, Bibliothèque municipale, Ms. 362; full manuscript",France,"Manuscript: Laon, Bibliothèque municipale, Ms. 362; full manuscript | Country: France | Dating: 24 June 1284 | Century of production: 13 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: full manuscript | Number of folios: 242 | Scribes: Paula Scolaris, France, Female (Female); Henricus de Segusio (Hostiensis), Male (Male) | Texts copied: Henricus de Segusio (Hostiensis), Male, Golden Summa, Latin (LA, LAT) [Philosophical, and Scholarly Texts]","Original: ""Id est ego Paula Scolaris scripsi istam sommam domino officiali Turonensi"" (f.242v) Translation: ""That is, I, Paula Scolaris, have written this summary for the Lord Official of Tours."" (f.242 verso)"
pu_25177,"Laon, Bibliothèque municipale, Ms.423; Full manuscript",France,"Manuscript: Laon, Bibliothèque municipale, Ms.423; Full manuscript | Country: France | City: Laon | Region: Hauts-de-France | Dating: 701-800 | Century of production: 8 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 80 | Musical notation presence: FALSE | Scribes: Dulcia, Laon, Female (Female); Isidore of Seville, Male (Male) | Texts copied: Isidore of Seville, Male, On the Nature of Things, Latin (LA, LAT) [Philosophical, and Scholarly Texts]","Original: Ego Dulcia scripsi et susscripsi istu[m] libru[m] Translation: I, Dulcia, wrote and undersigned this book of the planetary orbits/ liber rotarum"
pu_29106,"Leiden, Universiteitsbibliotheek, BPL 2541; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, BPL 2541; Full manuscript | Country: Netherlands | City: Maaseik | Dating: 1484 | Century of production: 15 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 347 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Maaseik Saint Agnes, Benedictine, Maaseik, Belgium, 1429 | Scribes: The ""fourth"" copist, Maaseik, Female (Female, Religious); Otto von Passau, Male (Male) | Texts copied: Otto von Passau, Male, The Golden Throne, German (DE, GER) [Religious Texts]","Original: Bidt om gods wil een ave maria voer die scrijverse Dat sy mit gode ewelic moet leven. Item dit boeck is gescreven Int jaer ons heren M C C C C ende lxxxiiii Ende geeynt op [last three words on erasure] sancte mauricius dach. in der stat van susteren daer wi schulende waren al te samen doen ons cloester verbrant was. Translation: Pray, for God’s sake, an Ave Maria for the scribe, that she may live eternally with God. Item: this book was written in the year of Our Lord 1484 and finished on [last three words erased] St Maurice’s Day, in the town of Susteren, where we were all living together as boarders when our cloister had burned down."
pu_25180,"Leiden, Universiteitsbibliotheek, BPL 2879; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, BPL 2879; Full manuscript | Country: Netherlands | City: Oegstgeest | Region: South Holland | Dating: 1438-1438 | Century of production: 15 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 17 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Elizabeth de Gorinchem, Oegstgeest, Female (Female); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Missal, Latin (LA, LAT) [Religious Texts]","Original: Anno domini Millesimo quadringentesimo Tricessimo octavo. Scriptus et finitus fuit liber iste. In profesto sancti victoris. in monasterio sancte marie ten poel prope leidis ordinis regularium per manus sororis elizabeth de gorinchem. Orate pro ea. Translation: In the year of our Lord one thousand four hundred and thirty-eight, this book was written and completed. On the feast of Saint Victor, in the monastery of Saint Mary ten Poel near Leiden, of the Regular Order, by the hand of Sister Elizabeth de Gorinchem. Pray for her."
pu_25181,"Leiden, Universiteitsbibliotheek, BPL 46 A; Full manuscript",Belgium,"Manuscript: Leiden, Universiteitsbibliotheek, BPL 46 A; Full manuscript | Country: Belgium | City: Huy | Region: Liège | Dating: 1477-1477 | Century of production: 15 | Material: paper | Colophon language: French (FR, FRE) | Extent: Full manuscript | Number of folios: 194 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Victor-a-Huy, Benedictine, Huy, Belgium, 1144 | Scribes: Johanne de Malone, Huy, Female (Female, Religious)","Original: Lan Ixxvii fut fait et accomplis par sour Johanne de Malone cest legent dore manant a sains victore. Dit pour son ame Requiescant in pace Amen. Translation: In the year 77 of the reign of Louis, this was made and completed by Sister Johanne de Malone, this reading gift to Saint Victor. Said for her soul. May they rest in peace. Amen."
pu_22872,"Leiden, Universiteitsbibliotheek, BPL 48 E; Full manuscript",Belgium,"Manuscript: Leiden, Universiteitsbibliotheek, BPL 48 E; Full manuscript | Country: Belgium | City: Mechelen/Malines | Region: Flemish Region | Dating: 16th century, c. 1563 | Century of production: 16 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 277 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Great Beguinage in Malines, None, Mechelen/Malines, Belgium | Scribes: Marijken Wouters of Breda, Mechelen, Female (Female, Religious); Frans Vervoort, Male (Male) | Texts copied: Frans Vervoort, Male, Sermons on the Song of Songs, Dutch (NL, DUTENG) [Religious Texts]; Frans Vervoort, Male, Sermons and treatises, Dutch (NL, DUTENG) [Religious Texts]","Original: Biidt om godts willen voer den scriiver die dit heeft ghescreven want sii is eerm van duechden blesen. Dit sii goede bequaem Suster Mariiken Wouters van breda is heren naem Translation: Pray for the writer, for God’s sake, who has written this, for she is blessed with virtues. This being the good and capable Sister Mariiken Wouters of Breda, in the name of the Lord."
pu_22903,"Leiden, Universiteitsbibliotheek, Letterk. 219; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 219; Full manuscript | Country: Netherlands | City: Amsterdam | Region: North Holland | Dating: 1476 | Century of production: 15 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 195 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Ursula's Tertiaries, Franciscan, Amsterdam, Netherlands | Scribes: Alijt Lamberts, Amsterdam, Female (Female, Religious)",Original: f.195: Dit boec heeft ghescreven Suster alijt lambert dochter op sommighefeest daghen intjaer ons heren M iiiic ende lxxvia Bidt voer haer om gods willen. Translation: This book was written by Sister Alijt Lambert's daughter on certain feast days in the year of our Lord 1466. Pray for her for God's sake.
pu_29178,"Leiden, Universiteitsbibliotheek, Letterk. 235; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 235; Full manuscript | Country: Netherlands | City: Thesinge | Dating: 1527 | Century of production: 16 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 212 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Monastery of Germania, Thesinge, Benedictine, Thesinge, Netherlands | Scribes: Stine Dutmers, Female (Female, Religious); Ms. Leiden, Universiteitsbibliotheek, Letterk. 235, Unidentified Hand 1, Female (Female, Religious)","Original: Dit boeck ende solter is gheeyndiget in dat jaer ons heren dusent vijfhundert ende sovenendetwintich des vridaghes voor jubilate, s.d. Translation: This book and psalter were completed in the year of Our Lord one thousand five hundred and twenty-seven, on the Friday before Jubilate, etc."
pu_25183,"Leiden, Universiteitsbibliotheek, Letterk. 240; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 240; Full manuscript | Country: Netherlands | City: Delft | Region: South Holland | Dating: 1426-1475 | Century of production: 15 | Material: parchment | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 151 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Agnes convent, Augustinian, Delft, Netherlands | Scribes: Ms. Leiden Letterk. 240 Unidentified scribe A, Delft, Female (Female, Religious); Margriete Jan Beleynsdr, Delft, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Commentary on Song of Songs [Religious Texts]","Original: Dit boec is wt Gog si geloeft Bid om gods willen een pater noster ende een Ave Maria voer Margriete van Beleyn(s) dochter diet gescreven heeft. Translation: This book is with God, His will. Pray to God, for God’s sake, one Our Father and one Hail Mary for Margriete van Beleyn(s) daughter who has written this."
pu_25185,"Leiden, Universiteitsbibliotheek, Letterk. 306; f. 1-120",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 306; f. 1-120 | Country: Netherlands | City: Warmond | Dating: 16th century, first half | Century of production: 16 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: f. 1-120 | Number of folios: 120 | Decoration presence: FALSE | Musical notation presence: FALSE | Monasteries: Elfduizend Maagden, Warmond, Warmond, Netherlands | Scribes: Peter Cantor, Male (Male); Margriete Iheronimus, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Gospel Book [Religious Texts]; Peter Cantor, Male, Collations, Latin (LA, LAT) [Religious Texts]; Anonymous, TBC, Prayers [Religious Texts]","Original: Dit boeck heeft ghescreven Margriete Iheronimus dochter ter eeren gods ende sijn lievever moeder bidt voer haer om gods wil een Ave Maria. Translation: This book was written by Margriete, daughter of Iheronimus, in honor of God and His dear mother. Pray for her, for God’s sake, with an Ave Maria."
pu_25186,"Leiden, Universiteitsbibliotheek, Letterk. 354; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 354; Full manuscript | Country: Netherlands | Region: North Brabant | Dating: 16th century, first half | Century of production: 16 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 294 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Maritgen Ijans, Female (Female)","Original: Die heeft ghescreven Maritgen Ijans dochter stom ende doef gheboren bit voer haer om gods villen Translation: This was written by Maritgen, daughter of Ijan, born mute and deaf; pray for her for God’s sake."
pu_25187,"Leiden, Universiteitsbibliotheek, Letterk. 604; Full manuscript",Netherlands,"Manuscript: Leiden, Universiteitsbibliotheek, Letterk. 604; Full manuscript | Country: Netherlands | City: s-Hertogenbosch | Region: North Brabant | Dating: 1531 | Century of production: 16 | Material: paper | Colophon language: Dutch (NL, DUTENG) | Extent: Full manuscript | Number of folios: 372 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Ten Orten, the house of the Brothers and Sisters of the Common Life, ’s-Hertogenbosch, None, s-Hertogenbosch, Netherlands | Scribes: Conrad of Eberbach, Male (Male); Mary Groters, s-Hertogenbosch, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Conrad of Eberbach, Male, Book of the Illustrious Men of the Cistercian Order, Latin (LA, LAT) [Historical and Geographical Texts]; Anonymous, TBC, Office for St. Andrew [Religious Texts]","Original: Gescreve, int jaer ons heren M vc en XXXI des enderen dages geernt na des heiligen cruys verheffinge bidt om gods wil voer die scryffester een ave maria. Suster mary groters Translation: Written in the year of our Lord 1531 on the evening of the day after the exaltation of the Holy Cross. Pray for the scribe's soul, an Ave Maria. Sister Mary Groters."
pu_25188,"Leiden, Universiteitsbibliotheek, VOL 8; Full manuscript",France,"Manuscript: Leiden, Universiteitsbibliotheek, VOL 8; Full manuscript | Country: France | City: Limoges | Dating: 13th century | Century of production: 13 | Material: parchment | Colophon language: Latin (LA, LAT) | Extent: Full manuscript | Number of folios: 40 | Decoration presence: TRUE | Musical notation presence: FALSE | Scribes: Helene, Female (Female); Peter the Venerable, Male (Male) | Texts copied: Peter the Venerable, Male, On Miracles, Latin (LA, LAT) [Religious Texts]",Original: Hic liber est scriptus: qui scripserit Helene dictus. Translation: This book is written by: the one called Helene.
pu_25189,"Leipzig, Deutsches Buch- und Schriftmuseum
derDeutschen Bücherei, Klemm-Sammlung, Ms.Klemm-Sammlung I, 104; Full manuscript",Germany,"Manuscript: Leipzig, Deutsches Buch- und Schriftmuseum
derDeutschen Bücherei, Klemm-Sammlung, Ms.Klemm-Sammlung I, 104; Full manuscript | Country: Germany | City: Freiburg im Breisgau | Region: Baden-Württemberg | Dating: 1481 | Century of production: 15 | Material: parchment and paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 270 | Decoration presence: TRUE | Musical notation presence: FALSE | Monasteries: Saint Clara, Poor Clares, Freiburg, Germany, 1272-
1782 | Scribes: Elisabeth von Kirchberg, Female (Female, Religious); Kunigund Niklasin, Nuremberg, Female (Female, Religious); Dietrich of Apolda, Male (Male); Anonymous, TBC (TBC, Religious) | Texts copied: Dietrich of Apolda, Male, Life of Saint Elisabeth, Latin (LA, LAT) [Religious Texts]; Anonymous, TBC, Collection of Texts on Saint Elisabeth [Religious Texts]","Original: Item In dem M cccc vnd lxxxj. ior wart geschriben vnd vsbereit dis büchli vor dem hochgezit Annunciacione marie von schwester Elysabeth schriberin [Randnachtrag: oder voͤgtin] der gedenckent durch gott Translation: Also in the year 1481 this booklet was written and prepared for the wedding of the Annunciation of Mary by Sister Elisabeth, scribe [margin note: or prioress], remembering through God"
pu_25193,"Leipzig, Universitätsbibliothek, Rep. II. 157b; Full manuscript",Unknown,"Manuscript: Leipzig, Universitätsbibliothek, Rep. II. 157b; Full manuscript | Dating: 1511 | Century of production: 16 | Material: paper | Colophon language: German (DE, GER) | Extent: Full manuscript | Number of folios: 176 | Musical notation presence: FALSE | Scribes: Ursula Heck, Female (Female); Ms. Leipzig, Universitätsbibliothek, Rep. II. 157b, Unidentified Hand 1, Female (Female); Katharina Ramstein, Female (Female)","Original: Von xpi gepurt 1511 jar han ich Ursula Heckin diss biechlin geschriben. Translation: “Since the birth of Christ, in the year 1511, I, Ursula Heckin, have written this little book."
pu_25194,"Linköping City Library, T 229; Full manuscript",Sweden,"Manuscript: Linköping City Library, T 229; Full manuscript | Country: Sweden | City: Vadstena | Dating: 1517 | Century of production: 16 | Material: parchment | Colophon language: Swedish (SV, SWE) | Extent: Full manuscript | Number of folios: 37 | Musical notation presence: FALSE | Monasteries: Vadstena Abbey, Bridgettine, Vadstena, Sweden, 1346-
1595 | Scribes: Katarina Gudmundsdotter (Gudmundi), Vadstena, Female (Female, Religious)","Original: Thässen bok aer skriffuet uppå thz perman som systr birgitta iohannis gudmundi aategudh alzwallogher the siälena miskwnne bidhin kära systra för henne oc glömen ey mik sum skreff oc wrt thenna bok lyktat oppa sancte michaells affton anno domino MDXVII gudh till hedher oc edher almaent oppa badha chora till hugnat. Translation: This book is written on the parchment owned by Sister Birgitta Johannis Gudhmundi. May God, all-merciful, have mercy on her soul. Dear sisters, pray for her and do not forget me, who wrote this book, which was completed on the eve of Saint Michael, in the year of our Lord 1517, to the honor of God and for the spiritual benefit of you all, both in the choir and beyond."
pu_25195,"Lisbon, Biblioteca Nacional de Portugal, LC 117; Full manuscript",Portugal,"Manuscript: Lisbon, Biblioteca Nacional de Portugal, LC 117; Full manuscript | Country: Portugal | City: Lisbon | Region: Estremadura | Dating: c. 1539 -1561 | Century of production: 16 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 72 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Anunciada in Lisbon, Dominican, Lisbon, Portugal | Scribes: Soror Antónia, Lisbon, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Antiphonary [Religious Texts]","Original: Este livro he do moesteiro de nossa sñra da anunciada de Lixboa e mãdou fazer a Madre dona britiz de meneses segũda p[ri]oressa e p[ri]meira deste moesteiro foi scripto he acabado no ano de < > por soror antonia indi[g]na serva das servas de deus Translation: This book belongs to the monastery of Our Lady of the Annunciation of Lisbon and was commissioned by Mother Dona Britiz de Meneses, second prioress and first of this monastery. It was written and completed in the year of < > by Sister Antonia Indi[g]na, servant of the servants of God."
pu_25196,"Lisbon, Biblioteca Nacional de Portugal, LC 123; Full manuscript",Portugal,"Manuscript: Lisbon, Biblioteca Nacional de Portugal, LC 123; Full manuscript | Country: Portugal | City: Lisbon | Region: Estremadura | Dating: 1550 | Century of production: 16 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 177 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Anunciada in Lisbon, Dominican, Lisbon, Portugal | Scribes: Soror Antónia, Lisbon, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Diurnal [Religious Texts]; Anonymous, TBC, Hymnal [Religious Texts]","Original: Este livro he do moisteiro de nossa senhora da nũncida de Lisboa. Mãdou escrever A Madre dona britiz de meneses segũda priuresa E_p[r]imey[ra] deste moistey[ro] foi acabado na era de. M. [et] b [et] l p. Soror antonia escrava das servas de deus Translation: This book belongs to the monastery of Our Lady of the Annunciation of Lisbon. It was commissioned by Mother Dona Britiz de Meneses, second prioress and first of this monastery, and was completed in the year of M. [and] B. [and] L. p. Sister Antonia, servant of the servants of God. ... it was finished in the year 1550 by sister Antónia, slave of the Lord's servants?"
pu_25199,"Lisbon, Biblioteca Nacional de Portugal, LC 133; Full manuscript",Portugal,"Manuscript: Lisbon, Biblioteca Nacional de Portugal, LC 133; Full manuscript | Country: Portugal | City: Lisbon | Region: Estremadura | Dating: 1551 | Century of production: 16 | Material: parchment | Colophon language: Portuguese} (PT, POR) | Extent: Full manuscript | Number of folios: 105 | Decoration presence: TRUE | Musical notation presence: TRUE | Monasteries: Convent of Anunciada in Lisbon, Dominican, Lisbon, Portugal | Scribes: Soror Antónia, Lisbon, Female (Female, Religious); Anonymous, TBC (TBC, Religious) | Texts copied: Anonymous, TBC, Proper Offices of Saints (July–August) [Religious Texts]","Original: Este livro he do moisteiro de nossa senhora da anunciada mandou escrever a madre dona britiz de menezes segũda p[ri]oreza e p[ri]meira deste moisteiro a honra e louvor do Senhor foi acabado nesta era de mil e b lj p. Soror antonia indigna serva do Senhor mandou encadernar ho muito v[ir]tuoso bastiã dias Translation: This book belongs to the monastery of Our Lady of the Annunciation. It was commissioned by Mother Dona Britiz de Menezes, second prioress and first of this monastery, for the honor and praise of the Lord. It was completed in the era of 1500 and something. Sister Antonia, unworthy servant of the Lord, ordered it to be bound by the very virtuous Bastiã Dias."
